TXNAME	GENEID
Sevir.9G339800.1.v2.1	Sevir.9G339800
Sevir.9G339850.1.v2.1	Sevir.9G339850
Sevir.9G339900.3.v2.1	Sevir.9G339900
Sevir.9G340000.1.v2.1	Sevir.9G340000
Sevir.9G340000.2.v2.1	Sevir.9G340000
Sevir.9G340000.3.v2.1	Sevir.9G340000
Sevir.9G340100.1.v2.1	Sevir.9G340100
Sevir.9G340100.2.v2.1	Sevir.9G340100
Sevir.9G340100.5.v2.1	Sevir.9G340100
Sevir.9G340100.6.v2.1	Sevir.9G340100
Sevir.9G340200.1.v2.1	Sevir.9G340200
Sevir.9G340300.1.v2.1	Sevir.9G340300
Sevir.9G340350.1.v2.1	Sevir.9G340350
Sevir.9G340400.1.v2.1	Sevir.9G340400
Sevir.9G340500.1.v2.1	Sevir.9G340500
Sevir.9G340600.2.v2.1	Sevir.9G340600
Sevir.9G340700.1.v2.1	Sevir.9G340700
Sevir.9G340700.2.v2.1	Sevir.9G340700
Sevir.9G340800.1.v2.1	Sevir.9G340800
Sevir.9G340850.1.v2.1	Sevir.9G340850
Sevir.9G340900.1.v2.1	Sevir.9G340900
Sevir.9G340900.2.v2.1	Sevir.9G340900
Sevir.9G341000.1.v2.1	Sevir.9G341000
Sevir.9G341100.1.v2.1	Sevir.9G341100
Sevir.9G341100.2.v2.1	Sevir.9G341100
Sevir.9G341200.3.v2.1	Sevir.9G341200
Sevir.9G341300.1.v2.1	Sevir.9G341300
Sevir.9G341400.1.v2.1	Sevir.9G341400
Sevir.9G341500.1.v2.1	Sevir.9G341500
Sevir.9G341600.1.v2.1	Sevir.9G341600
Sevir.9G341700.1.v2.1	Sevir.9G341700
Sevir.9G341800.1.v2.1	Sevir.9G341800
Sevir.9G341900.1.v2.1	Sevir.9G341900
Sevir.9G341950.1.v2.1	Sevir.9G341950
Sevir.9G342000.1.v2.1	Sevir.9G342000
Sevir.9G342000.2.v2.1	Sevir.9G342000
Sevir.9G342100.1.v2.1	Sevir.9G342100
Sevir.9G342201.1.v2.1	Sevir.9G342201
Sevir.9G342300.1.v2.1	Sevir.9G342300
Sevir.9G342450.1.v2.1	Sevir.9G342450
Sevir.9G342600.1.v2.1	Sevir.9G342600
Sevir.9G342700.1.v2.1	Sevir.9G342700
Sevir.9G342800.1.v2.1	Sevir.9G342800
Sevir.9G342900.1.v2.1	Sevir.9G342900
Sevir.9G343000.1.v2.1	Sevir.9G343000
Sevir.9G343100.1.v2.1	Sevir.9G343100
Sevir.9G343200.1.v2.1	Sevir.9G343200
Sevir.9G343300.1.v2.1	Sevir.9G343300
Sevir.9G343400.1.v2.1	Sevir.9G343400
Sevir.9G343500.1.v2.1	Sevir.9G343500
Sevir.9G343600.1.v2.1	Sevir.9G343600
Sevir.9G343700.1.v2.1	Sevir.9G343700
Sevir.9G343700.2.v2.1	Sevir.9G343700
Sevir.9G343750.1.v2.1	Sevir.9G343750
Sevir.9G343800.1.v2.1	Sevir.9G343800
Sevir.9G343800.2.v2.1	Sevir.9G343800
Sevir.9G343900.1.v2.1	Sevir.9G343900
Sevir.9G344000.1.v2.1	Sevir.9G344000
Sevir.9G344100.1.v2.1	Sevir.9G344100
Sevir.9G344201.1.v2.1	Sevir.9G344201
Sevir.9G344300.1.v2.1	Sevir.9G344300
Sevir.9G344400.1.v2.1	Sevir.9G344400
Sevir.9G344500.1.v2.1	Sevir.9G344500
Sevir.9G344600.1.v2.1	Sevir.9G344600
Sevir.9G344700.1.v2.1	Sevir.9G344700
Sevir.9G344800.1.v2.1	Sevir.9G344800
Sevir.9G344900.1.v2.1	Sevir.9G344900
Sevir.9G345000.1.v2.1	Sevir.9G345000
Sevir.9G345050.1.v2.1	Sevir.9G345050
Sevir.9G345100.1.v2.1	Sevir.9G345100
Sevir.9G345100.2.v2.1	Sevir.9G345100
Sevir.9G345166.1.v2.1	Sevir.9G345166
Sevir.9G345232.1.v2.1	Sevir.9G345232
Sevir.9G345300.1.v2.1	Sevir.9G345300
Sevir.9G345400.1.v2.1	Sevir.9G345400
Sevir.9G345500.1.v2.1	Sevir.9G345500
Sevir.9G345600.1.v2.1	Sevir.9G345600
Sevir.9G345700.1.v2.1	Sevir.9G345700
Sevir.9G345700.2.v2.1	Sevir.9G345700
Sevir.9G345801.1.v2.1	Sevir.9G345801
Sevir.9G345900.1.v2.1	Sevir.9G345900
Sevir.9G346000.1.v2.1	Sevir.9G346000
Sevir.9G346100.1.v2.1	Sevir.9G346100
Sevir.9G346200.1.v2.1	Sevir.9G346200
Sevir.9G346300.1.v2.1	Sevir.9G346300
Sevir.9G346400.1.v2.1	Sevir.9G346400
Sevir.9G346400.2.v2.1	Sevir.9G346400
Sevir.9G346500.1.v2.1	Sevir.9G346500
Sevir.9G346600.1.v2.1	Sevir.9G346600
Sevir.9G346700.1.v2.1	Sevir.9G346700
Sevir.9G346750.1.v2.1	Sevir.9G346750
Sevir.9G346801.1.v2.1	Sevir.9G346801
Sevir.9G346851.1.v2.1	Sevir.9G346851
Sevir.9G346900.1.v2.1	Sevir.9G346900
Sevir.9G347000.1.v2.1	Sevir.9G347000
Sevir.9G347100.1.v2.1	Sevir.9G347100
Sevir.9G347200.1.v2.1	Sevir.9G347200
Sevir.9G347300.1.v2.1	Sevir.9G347300
Sevir.9G347350.1.v2.1	Sevir.9G347350
Sevir.9G347400.1.v2.1	Sevir.9G347400
Sevir.9G347500.1.v2.1	Sevir.9G347500
Sevir.9G347600.1.v2.1	Sevir.9G347600
Sevir.9G347700.1.v2.1	Sevir.9G347700
Sevir.9G347733.1.v2.1	Sevir.9G347733
Sevir.9G347766.1.v2.1	Sevir.9G347766
Sevir.9G347800.1.v2.1	Sevir.9G347800
Sevir.9G347900.1.v2.1	Sevir.9G347900
Sevir.9G348100.1.v2.1	Sevir.9G348100
Sevir.9G348100.2.v2.1	Sevir.9G348100
Sevir.9G348200.1.v2.1	Sevir.9G348200
Sevir.9G348300.2.v2.1	Sevir.9G348300
Sevir.9G348300.3.v2.1	Sevir.9G348300
Sevir.9G348300.4.v2.1	Sevir.9G348300
Sevir.9G348300.5.v2.1	Sevir.9G348300
Sevir.9G348300.6.v2.1	Sevir.9G348300
Sevir.9G348400.1.v2.1	Sevir.9G348400
Sevir.9G348500.1.v2.1	Sevir.9G348500
Sevir.9G348500.2.v2.1	Sevir.9G348500
Sevir.9G348500.3.v2.1	Sevir.9G348500
Sevir.9G348500.4.v2.1	Sevir.9G348500
Sevir.9G348500.5.v2.1	Sevir.9G348500
Sevir.9G348500.6.v2.1	Sevir.9G348500
Sevir.9G348600.1.v2.1	Sevir.9G348600
Sevir.9G348700.1.v2.1	Sevir.9G348700
Sevir.9G348800.1.v2.1	Sevir.9G348800
Sevir.9G348900.1.v2.1	Sevir.9G348900
Sevir.9G349000.1.v2.1	Sevir.9G349000
Sevir.9G349100.1.v2.1	Sevir.9G349100
Sevir.9G349100.2.v2.1	Sevir.9G349100
Sevir.9G349200.1.v2.1	Sevir.9G349200
Sevir.9G349300.1.v2.1	Sevir.9G349300
Sevir.9G349400.1.v2.1	Sevir.9G349400
Sevir.9G349500.1.v2.1	Sevir.9G349500
Sevir.9G349600.1.v2.1	Sevir.9G349600
Sevir.9G349650.1.v2.1	Sevir.9G349650
Sevir.9G349700.4.v2.1	Sevir.9G349700
Sevir.9G349900.1.v2.1	Sevir.9G349900
Sevir.9G350000.1.v2.1	Sevir.9G350000
Sevir.9G350100.1.v2.1	Sevir.9G350100
Sevir.9G350200.1.v2.1	Sevir.9G350200
Sevir.9G350300.1.v2.1	Sevir.9G350300
Sevir.9G350400.1.v2.1	Sevir.9G350400
Sevir.9G350500.1.v2.1	Sevir.9G350500
Sevir.9G350600.1.v2.1	Sevir.9G350600
Sevir.9G350700.1.v2.1	Sevir.9G350700
Sevir.9G350700.2.v2.1	Sevir.9G350700
Sevir.9G350800.1.v2.1	Sevir.9G350800
Sevir.9G350900.1.v2.1	Sevir.9G350900
Sevir.9G351100.1.v2.1	Sevir.9G351100
Sevir.9G351200.2.v2.1	Sevir.9G351200
Sevir.9G351300.1.v2.1	Sevir.9G351300
Sevir.9G351400.1.v2.1	Sevir.9G351400
Sevir.9G351500.1.v2.1	Sevir.9G351500
Sevir.9G351601.1.v2.1	Sevir.9G351601
Sevir.9G351601.2.v2.1	Sevir.9G351601
Sevir.9G351700.1.v2.1	Sevir.9G351700
Sevir.9G351800.1.v2.1	Sevir.9G351800
Sevir.9G351900.1.v2.1	Sevir.9G351900
Sevir.9G352000.1.v2.1	Sevir.9G352000
Sevir.9G352100.1.v2.1	Sevir.9G352100
Sevir.9G352100.4.v2.1	Sevir.9G352100
Sevir.9G352200.1.v2.1	Sevir.9G352200
Sevir.9G352300.1.v2.1	Sevir.9G352300
Sevir.9G352401.1.v2.1	Sevir.9G352401
Sevir.9G352500.1.v2.1	Sevir.9G352500
Sevir.9G352600.1.v2.1	Sevir.9G352600
Sevir.9G352700.1.v2.1	Sevir.9G352700
Sevir.9G352800.1.v2.1	Sevir.9G352800
Sevir.9G352900.1.v2.1	Sevir.9G352900
Sevir.9G353000.1.v2.1	Sevir.9G353000
Sevir.9G353100.1.v2.1	Sevir.9G353100
Sevir.9G353100.2.v2.1	Sevir.9G353100
Sevir.9G353100.3.v2.1	Sevir.9G353100
Sevir.9G353200.1.v2.1	Sevir.9G353200
Sevir.9G353300.1.v2.1	Sevir.9G353300
Sevir.9G353400.1.v2.1	Sevir.9G353400
Sevir.9G353500.1.v2.1	Sevir.9G353500
Sevir.9G353600.1.v2.1	Sevir.9G353600
Sevir.9G353700.1.v2.1	Sevir.9G353700
Sevir.9G353800.1.v2.1	Sevir.9G353800
Sevir.9G353900.1.v2.1	Sevir.9G353900
Sevir.9G354000.1.v2.1	Sevir.9G354000
Sevir.9G354100.1.v2.1	Sevir.9G354100
Sevir.9G354201.1.v2.1	Sevir.9G354201
Sevir.9G354300.1.v2.1	Sevir.9G354300
Sevir.9G354400.1.v2.1	Sevir.9G354400
Sevir.9G354500.1.v2.1	Sevir.9G354500
Sevir.9G354600.1.v2.1	Sevir.9G354600
Sevir.9G354700.1.v2.1	Sevir.9G354700
Sevir.9G354700.2.v2.1	Sevir.9G354700
Sevir.9G354700.3.v2.1	Sevir.9G354700
Sevir.9G354700.5.v2.1	Sevir.9G354700
Sevir.9G354800.2.v2.1	Sevir.9G354800
Sevir.9G354800.3.v2.1	Sevir.9G354800
Sevir.9G354800.4.v2.1	Sevir.9G354800
Sevir.9G354800.5.v2.1	Sevir.9G354800
Sevir.9G354800.6.v2.1	Sevir.9G354800
Sevir.9G354800.7.v2.1	Sevir.9G354800
Sevir.9G354900.1.v2.1	Sevir.9G354900
Sevir.9G355000.1.v2.1	Sevir.9G355000
Sevir.9G355100.2.v2.1	Sevir.9G355100
Sevir.9G355200.1.v2.1	Sevir.9G355200
Sevir.9G355300.1.v2.1	Sevir.9G355300
Sevir.9G355400.1.v2.1	Sevir.9G355400
Sevir.9G355500.1.v2.1	Sevir.9G355500
Sevir.9G355600.1.v2.1	Sevir.9G355600
Sevir.9G355600.2.v2.1	Sevir.9G355600
Sevir.9G355700.1.v2.1	Sevir.9G355700
Sevir.9G355700.2.v2.1	Sevir.9G355700
Sevir.9G355800.1.v2.1	Sevir.9G355800
Sevir.9G355900.2.v2.1	Sevir.9G355900
Sevir.9G356000.1.v2.1	Sevir.9G356000
Sevir.9G356200.1.v2.1	Sevir.9G356200
Sevir.9G356200.2.v2.1	Sevir.9G356200
Sevir.9G356301.1.v2.1	Sevir.9G356301
Sevir.9G356400.2.v2.1	Sevir.9G356400
Sevir.9G356400.3.v2.1	Sevir.9G356400
Sevir.9G356500.1.v2.1	Sevir.9G356500
Sevir.9G356500.2.v2.1	Sevir.9G356500
Sevir.9G356500.3.v2.1	Sevir.9G356500
Sevir.9G356600.1.v2.1	Sevir.9G356600
Sevir.9G356700.1.v2.1	Sevir.9G356700
Sevir.9G356800.1.v2.1	Sevir.9G356800
Sevir.9G357000.1.v2.1	Sevir.9G357000
Sevir.9G357000.2.v2.1	Sevir.9G357000
Sevir.9G357000.3.v2.1	Sevir.9G357000
Sevir.9G357100.1.v2.1	Sevir.9G357100
Sevir.9G357200.1.v2.1	Sevir.9G357200
Sevir.9G357300.1.v2.1	Sevir.9G357300
Sevir.9G357400.1.v2.1	Sevir.9G357400
Sevir.9G357500.1.v2.1	Sevir.9G357500
Sevir.9G357600.1.v2.1	Sevir.9G357600
Sevir.9G357600.2.v2.1	Sevir.9G357600
Sevir.9G357700.1.v2.1	Sevir.9G357700
Sevir.9G357800.1.v2.1	Sevir.9G357800
Sevir.9G357850.1.v2.1	Sevir.9G357850
Sevir.9G357900.3.v2.1	Sevir.9G357900
Sevir.9G358000.1.v2.1	Sevir.9G358000
Sevir.9G358100.1.v2.1	Sevir.9G358100
Sevir.9G358200.1.v2.1	Sevir.9G358200
Sevir.9G358200.2.v2.1	Sevir.9G358200
Sevir.9G358300.1.v2.1	Sevir.9G358300
Sevir.9G358400.1.v2.1	Sevir.9G358400
Sevir.9G358500.1.v2.1	Sevir.9G358500
Sevir.9G358600.1.v2.1	Sevir.9G358600
Sevir.9G358700.1.v2.1	Sevir.9G358700
Sevir.9G358800.1.v2.1	Sevir.9G358800
Sevir.9G358900.1.v2.1	Sevir.9G358900
Sevir.9G359000.2.v2.1	Sevir.9G359000
Sevir.9G359050.1.v2.1	Sevir.9G359050
Sevir.9G359100.1.v2.1	Sevir.9G359100
Sevir.9G359100.2.v2.1	Sevir.9G359100
Sevir.9G359100.3.v2.1	Sevir.9G359100
Sevir.9G359200.1.v2.1	Sevir.9G359200
Sevir.9G359200.2.v2.1	Sevir.9G359200
Sevir.9G359250.1.v2.1	Sevir.9G359250
Sevir.9G359300.1.v2.1	Sevir.9G359300
Sevir.9G359400.1.v2.1	Sevir.9G359400
Sevir.9G359500.1.v2.1	Sevir.9G359500
Sevir.9G359600.10.v2.1	Sevir.9G359600
Sevir.9G359600.11.v2.1	Sevir.9G359600
Sevir.9G359600.12.v2.1	Sevir.9G359600
Sevir.9G359600.13.v2.1	Sevir.9G359600
Sevir.9G359600.2.v2.1	Sevir.9G359600
Sevir.9G359600.4.v2.1	Sevir.9G359600
Sevir.9G359600.5.v2.1	Sevir.9G359600
Sevir.9G359600.6.v2.1	Sevir.9G359600
Sevir.9G359600.8.v2.1	Sevir.9G359600
Sevir.9G359600.9.v2.1	Sevir.9G359600
Sevir.9G359700.1.v2.1	Sevir.9G359700
Sevir.9G359800.2.v2.1	Sevir.9G359800
Sevir.9G359800.3.v2.1	Sevir.9G359800
Sevir.9G359800.4.v2.1	Sevir.9G359800
Sevir.9G359800.5.v2.1	Sevir.9G359800
Sevir.9G359800.6.v2.1	Sevir.9G359800
Sevir.9G359900.1.v2.1	Sevir.9G359900
Sevir.9G360000.1.v2.1	Sevir.9G360000
Sevir.9G360100.1.v2.1	Sevir.9G360100
Sevir.9G360200.1.v2.1	Sevir.9G360200
Sevir.9G360300.1.v2.1	Sevir.9G360300
Sevir.9G360400.1.v2.1	Sevir.9G360400
Sevir.9G360400.2.v2.1	Sevir.9G360400
Sevir.9G360400.3.v2.1	Sevir.9G360400
Sevir.9G360400.4.v2.1	Sevir.9G360400
Sevir.9G360400.5.v2.1	Sevir.9G360400
Sevir.9G360501.1.v2.1	Sevir.9G360501
Sevir.9G360600.1.v2.1	Sevir.9G360600
Sevir.9G360700.1.v2.1	Sevir.9G360700
Sevir.9G360800.1.v2.1	Sevir.9G360800
Sevir.9G361000.1.v2.1	Sevir.9G361000
Sevir.9G361000.2.v2.1	Sevir.9G361000
Sevir.9G361200.1.v2.1	Sevir.9G361200
Sevir.9G361200.2.v2.1	Sevir.9G361200
Sevir.9G361200.3.v2.1	Sevir.9G361200
Sevir.9G361200.4.v2.1	Sevir.9G361200
Sevir.9G361300.1.v2.1	Sevir.9G361300
Sevir.9G361400.1.v2.1	Sevir.9G361400
Sevir.9G361500.1.v2.1	Sevir.9G361500
Sevir.9G361600.1.v2.1	Sevir.9G361600
Sevir.9G361700.1.v2.1	Sevir.9G361700
Sevir.9G361800.2.v2.1	Sevir.9G361800
Sevir.9G361900.1.v2.1	Sevir.9G361900
Sevir.9G362000.1.v2.1	Sevir.9G362000
Sevir.9G362100.1.v2.1	Sevir.9G362100
Sevir.9G362201.1.v2.1	Sevir.9G362201
Sevir.9G362300.1.v2.1	Sevir.9G362300
Sevir.9G362300.10.v2.1	Sevir.9G362300
Sevir.9G362300.11.v2.1	Sevir.9G362300
Sevir.9G362300.12.v2.1	Sevir.9G362300
Sevir.9G362300.2.v2.1	Sevir.9G362300
Sevir.9G362300.3.v2.1	Sevir.9G362300
Sevir.9G362300.4.v2.1	Sevir.9G362300
Sevir.9G362300.5.v2.1	Sevir.9G362300
Sevir.9G362300.6.v2.1	Sevir.9G362300
Sevir.9G362300.7.v2.1	Sevir.9G362300
Sevir.9G362300.8.v2.1	Sevir.9G362300
Sevir.9G362300.9.v2.1	Sevir.9G362300
Sevir.9G362400.1.v2.1	Sevir.9G362400
Sevir.9G362500.1.v2.1	Sevir.9G362500
Sevir.9G362600.1.v2.1	Sevir.9G362600
Sevir.9G362600.2.v2.1	Sevir.9G362600
Sevir.9G362700.1.v2.1	Sevir.9G362700
Sevir.9G362700.2.v2.1	Sevir.9G362700
Sevir.9G362800.1.v2.1	Sevir.9G362800
Sevir.9G362800.2.v2.1	Sevir.9G362800
Sevir.9G362900.1.v2.1	Sevir.9G362900
Sevir.9G363000.1.v2.1	Sevir.9G363000
Sevir.9G363100.1.v2.1	Sevir.9G363100
Sevir.9G363200.1.v2.1	Sevir.9G363200
Sevir.9G363300.1.v2.1	Sevir.9G363300
Sevir.9G363400.1.v2.1	Sevir.9G363400
Sevir.9G363500.2.v2.1	Sevir.9G363500
Sevir.9G363600.1.v2.1	Sevir.9G363600
Sevir.9G363600.2.v2.1	Sevir.9G363600
Sevir.9G363600.3.v2.1	Sevir.9G363600
Sevir.9G363700.1.v2.1	Sevir.9G363700
Sevir.9G363700.2.v2.1	Sevir.9G363700
Sevir.9G363800.1.v2.1	Sevir.9G363800
Sevir.9G363900.2.v2.1	Sevir.9G363900
Sevir.9G363933.1.v2.1	Sevir.9G363933
Sevir.9G363966.1.v2.1	Sevir.9G363966
Sevir.9G364000.1.v2.1	Sevir.9G364000
Sevir.9G364100.1.v2.1	Sevir.9G364100
Sevir.9G364100.2.v2.1	Sevir.9G364100
Sevir.9G364200.1.v2.1	Sevir.9G364200
Sevir.9G364200.2.v2.1	Sevir.9G364200
Sevir.9G364200.3.v2.1	Sevir.9G364200
Sevir.9G364301.1.v2.1	Sevir.9G364301
Sevir.9G364400.1.v2.1	Sevir.9G364400
Sevir.9G364500.1.v2.1	Sevir.9G364500
Sevir.9G364601.1.v2.1	Sevir.9G364601
Sevir.9G364701.1.v2.1	Sevir.9G364701
Sevir.9G364800.1.v2.1	Sevir.9G364800
Sevir.9G364850.1.v2.1	Sevir.9G364850
Sevir.9G364900.1.v2.1	Sevir.9G364900
Sevir.9G365000.2.v2.1	Sevir.9G365000
Sevir.9G365000.3.v2.1	Sevir.9G365000
Sevir.9G365100.1.v2.1	Sevir.9G365100
Sevir.9G365200.1.v2.1	Sevir.9G365200
Sevir.9G365300.2.v2.1	Sevir.9G365300
Sevir.9G365400.1.v2.1	Sevir.9G365400
Sevir.9G365500.1.v2.1	Sevir.9G365500
Sevir.9G365600.1.v2.1	Sevir.9G365600
Sevir.9G365600.3.v2.1	Sevir.9G365600
Sevir.9G365650.1.v2.1	Sevir.9G365650
Sevir.9G365700.2.v2.1	Sevir.9G365700
Sevir.9G365800.1.v2.1	Sevir.9G365800
Sevir.9G365900.1.v2.1	Sevir.9G365900
Sevir.9G366000.1.v2.1	Sevir.9G366000
Sevir.9G366100.1.v2.1	Sevir.9G366100
Sevir.9G366200.1.v2.1	Sevir.9G366200
Sevir.9G366250.1.v2.1	Sevir.9G366250
Sevir.9G366300.1.v2.1	Sevir.9G366300
Sevir.9G366400.1.v2.1	Sevir.9G366400
Sevir.9G366400.3.v2.1	Sevir.9G366400
Sevir.9G366400.4.v2.1	Sevir.9G366400
Sevir.9G366500.1.v2.1	Sevir.9G366500
Sevir.9G366600.1.v2.1	Sevir.9G366600
Sevir.9G366700.1.v2.1	Sevir.9G366700
Sevir.9G366800.1.v2.1	Sevir.9G366800
Sevir.9G366900.1.v2.1	Sevir.9G366900
Sevir.9G367000.1.v2.1	Sevir.9G367000
Sevir.9G367100.1.v2.1	Sevir.9G367100
Sevir.9G367200.1.v2.1	Sevir.9G367200
Sevir.9G367300.1.v2.1	Sevir.9G367300
Sevir.9G367400.1.v2.1	Sevir.9G367400
Sevir.9G367500.1.v2.1	Sevir.9G367500
Sevir.9G367600.2.v2.1	Sevir.9G367600
Sevir.9G367600.3.v2.1	Sevir.9G367600
Sevir.9G367700.1.v2.1	Sevir.9G367700
Sevir.9G367750.1.v2.1	Sevir.9G367750
Sevir.9G367800.1.v2.1	Sevir.9G367800
Sevir.9G367900.1.v2.1	Sevir.9G367900
Sevir.9G367950.1.v2.1	Sevir.9G367950
Sevir.9G368000.1.v2.1	Sevir.9G368000
Sevir.9G368100.1.v2.1	Sevir.9G368100
Sevir.9G368200.1.v2.1	Sevir.9G368200
Sevir.9G368300.1.v2.1	Sevir.9G368300
Sevir.9G368300.2.v2.1	Sevir.9G368300
Sevir.9G368400.1.v2.1	Sevir.9G368400
Sevir.9G368500.1.v2.1	Sevir.9G368500
Sevir.9G368600.1.v2.1	Sevir.9G368600
Sevir.9G368700.1.v2.1	Sevir.9G368700
Sevir.9G368700.2.v2.1	Sevir.9G368700
Sevir.9G368700.3.v2.1	Sevir.9G368700
Sevir.9G368700.4.v2.1	Sevir.9G368700
Sevir.9G368800.2.v2.1	Sevir.9G368800
Sevir.9G368833.1.v2.1	Sevir.9G368833
Sevir.9G368866.1.v2.1	Sevir.9G368866
Sevir.9G368900.1.v2.1	Sevir.9G368900
Sevir.9G369000.1.v2.1	Sevir.9G369000
Sevir.9G369100.1.v2.1	Sevir.9G369100
Sevir.9G369150.1.v2.1	Sevir.9G369150
Sevir.9G369200.1.v2.1	Sevir.9G369200
Sevir.9G369300.1.v2.1	Sevir.9G369300
Sevir.9G369350.1.v2.1	Sevir.9G369350
Sevir.9G369400.1.v2.1	Sevir.9G369400
Sevir.9G369500.1.v2.1	Sevir.9G369500
Sevir.9G369500.2.v2.1	Sevir.9G369500
Sevir.9G369600.1.v2.1	Sevir.9G369600
Sevir.9G369700.1.v2.1	Sevir.9G369700
Sevir.9G369800.1.v2.1	Sevir.9G369800
Sevir.9G369900.1.v2.1	Sevir.9G369900
Sevir.9G370000.1.v2.1	Sevir.9G370000
Sevir.9G370100.1.v2.1	Sevir.9G370100
Sevir.9G370200.1.v2.1	Sevir.9G370200
Sevir.9G370250.1.v2.1	Sevir.9G370250
Sevir.9G370300.1.v2.1	Sevir.9G370300
Sevir.9G370400.1.v2.1	Sevir.9G370400
Sevir.9G370500.1.v2.1	Sevir.9G370500
Sevir.9G370600.1.v2.1	Sevir.9G370600
Sevir.9G370700.1.v2.1	Sevir.9G370700
Sevir.9G370800.1.v2.1	Sevir.9G370800
Sevir.9G370900.1.v2.1	Sevir.9G370900
Sevir.9G370900.2.v2.1	Sevir.9G370900
Sevir.9G371000.1.v2.1	Sevir.9G371000
Sevir.9G371100.1.v2.1	Sevir.9G371100
Sevir.9G371100.2.v2.1	Sevir.9G371100
Sevir.9G371100.3.v2.1	Sevir.9G371100
Sevir.9G371200.1.v2.1	Sevir.9G371200
Sevir.9G371200.2.v2.1	Sevir.9G371200
Sevir.9G371200.3.v2.1	Sevir.9G371200
Sevir.9G371200.4.v2.1	Sevir.9G371200
Sevir.9G371200.5.v2.1	Sevir.9G371200
Sevir.9G371200.6.v2.1	Sevir.9G371200
Sevir.9G371300.1.v2.1	Sevir.9G371300
Sevir.9G371300.2.v2.1	Sevir.9G371300
Sevir.9G371300.3.v2.1	Sevir.9G371300
Sevir.9G371400.1.v2.1	Sevir.9G371400
Sevir.9G371500.1.v2.1	Sevir.9G371500
Sevir.9G371600.1.v2.1	Sevir.9G371600
Sevir.9G371700.1.v2.1	Sevir.9G371700
Sevir.9G371800.1.v2.1	Sevir.9G371800
Sevir.9G371900.1.v2.1	Sevir.9G371900
Sevir.9G372000.1.v2.1	Sevir.9G372000
Sevir.9G372000.2.v2.1	Sevir.9G372000
Sevir.9G372000.3.v2.1	Sevir.9G372000
Sevir.9G372000.4.v2.1	Sevir.9G372000
Sevir.9G372000.5.v2.1	Sevir.9G372000
Sevir.9G372066.1.v2.1	Sevir.9G372066
Sevir.9G372132.1.v2.1	Sevir.9G372132
Sevir.9G372200.1.v2.1	Sevir.9G372200
Sevir.9G372300.1.v2.1	Sevir.9G372300
Sevir.9G372400.1.v2.1	Sevir.9G372400
Sevir.9G372500.1.v2.1	Sevir.9G372500
Sevir.9G372600.1.v2.1	Sevir.9G372600
Sevir.9G372700.1.v2.1	Sevir.9G372700
Sevir.9G372800.1.v2.1	Sevir.9G372800
Sevir.9G372900.1.v2.1	Sevir.9G372900
Sevir.9G372900.2.v2.1	Sevir.9G372900
Sevir.9G372900.3.v2.1	Sevir.9G372900
Sevir.9G372900.4.v2.1	Sevir.9G372900
Sevir.9G372900.5.v2.1	Sevir.9G372900
Sevir.9G372900.6.v2.1	Sevir.9G372900
Sevir.9G372900.7.v2.1	Sevir.9G372900
Sevir.9G373000.1.v2.1	Sevir.9G373000
Sevir.9G373000.2.v2.1	Sevir.9G373000
Sevir.9G373000.3.v2.1	Sevir.9G373000
Sevir.9G373000.4.v2.1	Sevir.9G373000
Sevir.9G373000.5.v2.1	Sevir.9G373000
Sevir.9G373000.6.v2.1	Sevir.9G373000
Sevir.9G373100.1.v2.1	Sevir.9G373100
Sevir.9G373201.1.v2.1	Sevir.9G373201
Sevir.9G373300.1.v2.1	Sevir.9G373300
Sevir.9G373400.1.v2.1	Sevir.9G373400
Sevir.9G373500.1.v2.1	Sevir.9G373500
Sevir.9G373600.1.v2.1	Sevir.9G373600
Sevir.9G373600.2.v2.1	Sevir.9G373600
Sevir.9G373700.1.v2.1	Sevir.9G373700
Sevir.9G373800.2.v2.1	Sevir.9G373800
Sevir.9G373900.1.v2.1	Sevir.9G373900
Sevir.9G374000.1.v2.1	Sevir.9G374000
Sevir.9G374100.1.v2.1	Sevir.9G374100
Sevir.9G374200.1.v2.1	Sevir.9G374200
Sevir.9G374300.1.v2.1	Sevir.9G374300
Sevir.9G374400.1.v2.1	Sevir.9G374400
Sevir.9G374500.1.v2.1	Sevir.9G374500
Sevir.9G374600.1.v2.1	Sevir.9G374600
Sevir.9G374700.1.v2.1	Sevir.9G374700
Sevir.9G374800.1.v2.1	Sevir.9G374800
Sevir.9G374900.1.v2.1	Sevir.9G374900
Sevir.9G375000.1.v2.1	Sevir.9G375000
Sevir.9G375000.2.v2.1	Sevir.9G375000
Sevir.9G375100.1.v2.1	Sevir.9G375100
Sevir.9G375200.1.v2.1	Sevir.9G375200
Sevir.9G375200.2.v2.1	Sevir.9G375200
Sevir.9G375200.3.v2.1	Sevir.9G375200
Sevir.9G375200.4.v2.1	Sevir.9G375200
Sevir.9G375200.5.v2.1	Sevir.9G375200
Sevir.9G375300.1.v2.1	Sevir.9G375300
Sevir.9G375400.1.v2.1	Sevir.9G375400
Sevir.9G375400.2.v2.1	Sevir.9G375400
Sevir.9G375500.1.v2.1	Sevir.9G375500
Sevir.9G375600.1.v2.1	Sevir.9G375600
Sevir.9G375600.2.v2.1	Sevir.9G375600
Sevir.9G375600.3.v2.1	Sevir.9G375600
Sevir.9G375600.4.v2.1	Sevir.9G375600
Sevir.9G375650.1.v2.1	Sevir.9G375650
